ICAR_ID;ICAR_DATE_DEBUT;ICAR_DATE_FIN;ICAR_NOM_RUE;ICAR_NOM_RUE_CODELG;ICAR_NOM_RUE_ALT;ICAR_NOM_RUE_CODELGALT;ICAR_INS;ICAR_COMMUNE;ICAR_COMMUNE_CODELG;ICAR_COMMUNE_ALT;ICAR_COMMUNE_CODELGALT;ICAR_VALIDATION
7704652;01/01/1969;;Avenue Sabin;FR;;;25112;Wavre;FR;;;O
7704653;01/01/1969;;Avenue Saint-Job;FR;;;25112;Wavre;FR;;;O
7704654;01/01/1969;;Avenue Seigneurie de Spontin;FR;;;25112;Wavre;FR;;;O
7704655;01/01/1969;;Avenue Seigneurie de Walhain;FR;;;25112;Wavre;FR;;;O
7704656;01/01/1969;;Avenue Solvay;FR;;;25112;Wavre;FR;;;O
7704657;01/01/1969;;Avenue Thomas Lopez;FR;;;25112;Wavre;FR;;;O
7704658;01/01/1969;;Avenue Vanpée;FR;;;25112;Wavre;FR;;;O
7704659;01/01/1969;;Avenue Vésale;FR;;;25112;Wavre;FR;;;O
7704660;01/01/1969;;Avenue Victor Hugo;FR;;;25112;Wavre;FR;;;O
7704661;01/01/1969;;Avenue Voltaire;FR;;;25112;Wavre;FR;;;O
7704662;01/01/1969;;Avenue Zénobe Gramme;FR;;;25112;Wavre;FR;;;O
7704663;01/01/1969;;Barrière du Point du Jour;FR;;;25112;Wavre;FR;;;O
7704664;01/01/1969;;Bastion du Chapeau de Curé;FR;;;25112;Wavre;FR;;;O
7704665;01/01/1969;;Benedi;FR;;;25112;Wavre;FR;;;O
7704666;01/01/1969;;Bois de Laurensart;FR;;;25112;Wavre;FR;;;O
7704667;01/01/1969;;Bois du Manil;FR;;;25112;Wavre;FR;;;O
7704668;01/01/1969;;Boulevard de l'Europe;FR;;;25112;Wavre;FR;;;O
7704669;01/01/1969;;Bruyère du Faya;FR;;;25112;Wavre;FR;;;O
7704670;01/01/1969;;Camp Romain;FR;;;25112;Wavre;FR;;;O
7704671;01/01/1969;;Champ des Fontaines;FR;;;25112;Wavre;FR;;;O
7704672;01/01/1969;;Champ du Haut;FR;;;25112;Wavre;FR;;;O
7704673;01/01/1969;;Chaussée Château de la Bawette;FR;;;25112;Wavre;FR;;;O
7704674;01/01/1983;;Chaussée de Bruxelles;FR;;;25112;Wavre;FR;;;O
7704675;01/01/1983;;Chaussée de Huy;FR;;;25112;Wavre;FR;;;O
7704676;01/01/1969;;Chaussée de la Drôme;FR;;;25112;Wavre;FR;;;O
7704677;01/01/1969;;Chaussée de la Garonne;FR;;;25112;Wavre;FR;;;O
7704678;01/01/1969;;Chaussée de la Gironde;FR;;;25112;Wavre;FR;;;O
7704679;01/01/1969;;Chaussée de la Lasne;FR;;;25112;Wavre;FR;;;O
7704680;01/01/1969;;Chaussée de la Loire;FR;;;25112;Wavre;FR;;;O
7704681;01/01/1969;;Chaussée de la Noire Espine;FR;;;25112;Wavre;FR;;;O
7704682;01/01/1969;;Chaussée de la Saône;FR;;;25112;Wavre;FR;;;O
7704683;01/01/1969;;Chaussée de la Schindelle;FR;;;25112;Wavre;FR;;;O
7704684;01/01/1969;;Chaussée de la Seine;FR;;;25112;Wavre;FR;;;O
7704685;01/01/1969;;Chaussée de la Verte Voie;FR;;;25112;Wavre;FR;;;O
7704686;01/01/1969;;Chaussée de la Villa Romaine;FR;;;25112;Wavre;FR;;;O
7704687;01/01/1969;;Chaussée de l'Herbatte;FR;;;25112;Wavre;FR;;;O
7704688;01/01/1969;;Chaussée de l'Hosté;FR;;;25112;Wavre;FR;;;O
7704689;01/01/1969;;Chaussée de l'Orangerie;FR;;;25112;Wavre;FR;;;O
7704690;01/01/1969;;Chaussée de Louvain;FR;;;25112;Wavre;FR;;;O
7704691;01/01/1983;;Chaussée de Namur;FR;;;25112;Wavre;FR;;;O
7704692;01/01/1969;;Chaussée de Terlaenen;FR;;;25112;Wavre;FR;;;O
7704693;01/01/1969;;Chaussée des Aduatiques;FR;;;25112;Wavre;FR;;;O
7704694;01/01/1969;;Chaussée des Atrébates;FR;;;25112;Wavre;FR;;;O
7704695;01/01/1969;;Chaussée des Celtes;FR;;;25112;Wavre;FR;;;O
7704696;01/01/1969;;Chaussée des Cerises;FR;;;25112;Wavre;FR;;;O
7704697;01/01/1969;;Chaussée des Collines;FR;;;25112;Wavre;FR;;;O
7704698;01/01/1969;;Chaussée des Eburons;FR;;;25112;Wavre;FR;;;O
7704699;01/01/1969;;Chaussée des Francs;FR;;;25112;Wavre;FR;;;O
7704700;04/06/1984;;Chaussée des Gaulois;FR;;;25112;Wavre;FR;;;O
7704701;01/01/1969;;Chaussée des Nerviens;FR;;;25112;Wavre;FR;;;O
7704702;01/01/1969;;Chaussée des Taxandres;FR;;;25112;Wavre;FR;;;O
7704703;01/01/1969;;Chaussée des Vignes;FR;;;25112;Wavre;FR;;;O
7704704;01/01/1983;;Chaussée d'Ottenbourg;FR;;;25112;Wavre;FR;;;O
7704705;01/01/1969;;Chaussée du Bois de Laurensart;FR;;;25112;Wavre;FR;;;O
7704706;01/01/1969;;Chaussée du Culot;FR;;;25112;Wavre;FR;;;O
7704707;01/01/1969;;Chaussée du Longchamp;FR;;;25112;Wavre;FR;;;O
7704708;01/01/1969;;Chaussée du Rhône;FR;;;25112;Wavre;FR;;;O
7704709;01/01/1969;;Chaussée du Tilleul;FR;;;25112;Wavre;FR;;;O
7704710;01/01/1969;;Chemin Champ de la Bawette;FR;;;25112;Wavre;FR;;;O
7704711;01/01/1969;;Chemin de Bierges;FR;;;25112;Wavre;FR;;;O
7704712;01/01/1969;;Chemin de Bourgeois;FR;;;25112;Wavre;FR;;;O
7704713;09/09/2017;;Ch. de la Cense aux Clochetons;FR;;;25112;Wavre;FR;;;O
7704714;28/02/1984;;Chemin de la Commanderie;FR;;;25112;Wavre;FR;;;O
7704715;01/01/1969;;Chemin de la Ferme des Morts;FR;;;25112;Wavre;FR;;;O
7704716;01/01/1969;;Chemin de la Justice;FR;;;25112;Wavre;FR;;;O
7704717;01/01/1969;;Chemin de la Malle-Poste;FR;;;25112;Wavre;FR;;;O
7704718;01/01/1983;;Chemin de la Sucrerie;FR;;;25112;Wavre;FR;;;O
7704719;01/01/1969;;Chemin de Lauzelle;FR;;;25112;Wavre;FR;;;O
7704720;01/01/1983;;Chemin de l'Enclos;FR;;;25112;Wavre;FR;;;O
7704721;01/01/1969;;Chemin de Louvranges;FR;;;25112;Wavre;FR;;;O
7704722;01/01/1969;;Chemin de Messe;FR;;;25112;Wavre;FR;;;O
7704723;01/01/1969;;Chemin de Rofessart;FR;;;25112;Wavre;FR;;;O
7704724;01/01/1969;;Chemin de Rosières;FR;;;25112;Wavre;FR;;;O
7704725;01/01/1969;;Chemin de Tombeek à Bilande;FR;;;25112;Wavre;FR;;;O
7704726;01/01/1969;;Chemin de Vieusart;FR;;;25112;Wavre;FR;;;O
7704727;01/01/1969;;Chemin des Bruyères;FR;;;25112;Wavre;FR;;;O
7704728;01/01/1969;;Chemin des Charrons;FR;;;25112;Wavre;FR;;;O
7704729;01/01/1969;;Chemin des Coyautes;FR;;;25112;Wavre;FR;;;O
7704730;01/01/1969;;Chemin des Crisnaires;FR;;;25112;Wavre;FR;;;O
7704731;01/01/1969;;Chemin des Flamands;FR;;;25112;Wavre;FR;;;O
7704732;01/01/1969;;Chemin des Iris;FR;;;25112;Wavre;FR;;;O
7704733;01/01/1969;;Chemin des Maréchaux;FR;;;25112;Wavre;FR;;;O
7704734;01/01/1969;;Chemin des Moissonneurs;FR;;;25112;Wavre;FR;;;O
7704735;01/01/1969;;Chemin des Pigeons;FR;;;25112;Wavre;FR;;;O
7704736;01/01/1969;;Chemin des Sapins;FR;;;25112;Wavre;FR;;;O
7704737;01/01/1969;;Chemin des Tourterelles;FR;;;25112;Wavre;FR;;;O
7704738;01/01/1969;;Chemin du Borgendael;FR;;;25112;Wavre;FR;;;O
7704739;01/01/1969;;Chemin du Cygne;FR;;;25112;Wavre;FR;;;O
7704740;01/01/1969;;Chemin du Fletry;FR;;;25112;Wavre;FR;;;O
7704741;01/01/1969;;Chemin du Forgeron;FR;;;25112;Wavre;FR;;;O
7704742;01/01/1969;;Chemin du Hameau;FR;;;25112;Wavre;FR;;;O
7704743;01/01/1969;;Chemin du Jokey;FR;;;25112;Wavre;FR;;;O
7704744;01/01/1969;;Chemin du Pauvre Diable;FR;;;25112;Wavre;FR;;;O
7704745;01/01/1969;;Chemin du Pélerin;FR;;;25112;Wavre;FR;;;O
7704746;01/01/1969;;Chemin du Pirroy;FR;;;25112;Wavre;FR;;;O
7704747;01/01/1969;;Chemin du Plagniau;FR;;;25112;Wavre;FR;;;O
7704748;01/01/1969;;Chemin du Ry;FR;;;25112;Wavre;FR;;;O
7704749;01/01/1969;;Chemin du Seucha;FR;;;25112;Wavre;FR;;;O
7704750;01/01/1969;;Chemin du Stocquoy;FR;;;25112;Wavre;FR;;;O
7704751;01/01/1983;;Chemin du Temple;FR;;;25112;Wavre;FR;;;O
7704752;01/01/1969;;Chemin du Try;FR;;;25112;Wavre;FR;;;O
7704753;01/01/1969;;Chemin Fond Noël;FR;;;25112;Wavre;FR;;;O
7704754;01/01/1969;;Chemin Fontaine del Turc;FR;;;25112;Wavre;FR;;;O
7704755;01/01/1969;;Chemin Hallaux;FR;;;25112;Wavre;FR;;;O
7704756;01/01/1969;;Clos de l'Automne;FR;;;25112;Wavre;FR;;;O
7704757;01/01/1983;;Clos des Bergeronnettes;FR;;;25112;Wavre;FR;;;O
7704758;01/01/1969;;Clos des Cytises;FR;;;25112;Wavre;FR;;;O
7704759;01/01/1969;;Clos des Eclaireurs;FR;;;25112;Wavre;FR;;;O
7704760;01/01/1969;;Clos des Pervenches;FR;;;25112;Wavre;FR;;;O
7704761;01/01/1969;;Clos des Pins Sylvestres;FR;;;25112;Wavre;FR;;;O
7704762;01/01/1969;;Clos des Primevères;FR;;;25112;Wavre;FR;;;O
7704763;01/01/1983;;Clos des Seringas;FR;;;25112;Wavre;FR;;;O
7704764;01/01/1969;;Clos des Véchaux;FR;;;25112;Wavre;FR;;;O
7704765;01/01/1969;;Clos du Barivaux;FR;;;25112;Wavre;FR;;;O
7704766;01/01/1969;;Clos du Bouval;FR;;;25112;Wavre;FR;;;O
7704767;01/01/1969;;Clos du Haras;FR;;;25112;Wavre;FR;;;O
7704768;01/01/1969;;Clos du Paradis;FR;;;25112;Wavre;FR;;;O
7704769;01/01/1969;;Clos du Printemps;FR;;;25112;Wavre;FR;;;O
7704770;01/01/1969;;Clos du Relais;FR;;;25112;Wavre;FR;;;O
7704771;01/01/1969;;Clos du Renisart;FR;;;25112;Wavre;FR;;;O
7704772;01/01/1969;;Clos du Verger;FR;;;25112;Wavre;FR;;;O
7704773;01/01/1969;;Clos du Vicinal;FR;;;25112;Wavre;FR;;;O
7704774;01/01/1969;;Clos Vanasse;FR;;;25112;Wavre;FR;;;O
7704775;01/01/1969;;Courte Rue Boisacq;FR;;;25112;Wavre;FR;;;O
7704776;01/01/1969;;Courte Rue des Fontaines;FR;;;25112;Wavre;FR;;;O
7704777;01/01/1969;;Courte Rue du Béguinage;FR;;;25112;Wavre;FR;;;O
7704778;01/01/1969;;Courte Rue du Rivage;FR;;;25112;Wavre;FR;;;O
7704779;01/01/1969;;Courte Rue du Stofé;FR;;;25112;Wavre;FR;;;O
7704780;01/01/1969;;Domaine de la Héronnière;FR;;;25112;Wavre;FR;;;O
7704781;01/01/1969;;Drève de l'Hostellerie;FR;;;25112;Wavre;FR;;;O
7704782;01/01/1969;;Drève de Stadt;FR;;;25112;Wavre;FR;;;O
7704783;01/01/1969;;Drève des Burgondes;FR;;;25112;Wavre;FR;;;O
7704784;01/01/1969;;Drève des Trévires;FR;;;25112;Wavre;FR;;;O
7704785;01/01/1969;;Fonds des Mays;FR;;;25112;Wavre;FR;;;O
7704786;01/01/1969;;Galerie des Carmes;FR;;;25112;Wavre;FR;;;O
7704787;01/01/1969;;Impasse Calongette;FR;;;25112;Wavre;FR;;;O
7704788;01/01/1969;;Impasse Charles Jaumotte;FR;;;25112;Wavre;FR;;;O
7704789;01/01/1969;;Impasse des Clarisses;FR;;;25112;Wavre;FR;;;O
7704790;01/01/1969;;Impasse des Récollets;FR;;;25112;Wavre;FR;;;O
7704791;01/01/1969;;Impasse des Tanneries;FR;;;25112;Wavre;FR;;;O
7704792;01/01/1969;;Impasse des Warlandes;FR;;;25112;Wavre;FR;;;O
7704793;01/01/1969;;Impasse du Cordonnier;FR;;;25112;Wavre;FR;;;O
7704794;26/06/2001;;Impasse Fleurie;FR;;;25112;Wavre;FR;;;O
7704795;01/01/1969;;Impasse Joseph Mathieu;FR;;;25112;Wavre;FR;;;O
7704796;01/01/1969;;Impasse Sainte-Anne;FR;;;25112;Wavre;FR;;;O
7704797;01/01/1969;;Laie aux Biches;FR;;;25112;Wavre;FR;;;O
7704798;01/01/1969;;Laie aux Cerfs;FR;;;25112;Wavre;FR;;;O
7704799;01/01/1969;;Laie aux Chevrettes;FR;;;25112;Wavre;FR;;;O
7704800;01/01/1969;;Laie aux Chevreuils;FR;;;25112;Wavre;FR;;;O
7704801;01/01/1969;;Laie aux Daguets;FR;;;25112;Wavre;FR;;;O
7704802;01/01/1969;;Laie aux Daims;FR;;;25112;Wavre;FR;;;O
7704803;01/01/1969;;Laie aux Faons;FR;;;25112;Wavre;FR;;;O
7704804;01/01/1969;;Laie aux Faucons;FR;;;25112;Wavre;FR;;;O
7704805;01/01/1969;;Laie aux Sangliers;FR;;;25112;Wavre;FR;;;O
7704806;01/01/1969;;Laie de la Chasse;FR;;;25112;Wavre;FR;;;O
7704807;01/01/1969;;Laie de la Traque;FR;;;25112;Wavre;FR;;;O
7704808;01/01/1969;;Laie du Goupil;FR;;;25112;Wavre;FR;;;O
7704809;01/01/1969;;Laie du Lapereau;FR;;;25112;Wavre;FR;;;O
7704810;01/01/1969;;Laie du Veneur;FR;;;25112;Wavre;FR;;;O
7704811;01/01/1969;;Layon de la Bécasse;FR;;;25112;Wavre;FR;;;O
7704812;01/01/1969;;Layon de la Belette;FR;;;25112;Wavre;FR;;;O
7704813;01/01/1969;;Layon des Mouflons;FR;;;25112;Wavre;FR;;;O
7704814;01/01/1969;;Le Pachis;FR;;;25112;Wavre;FR;;;O
7704815;01/01/1969;;Les Bruyères;FR;;;25112;Wavre;FR;;;O
7704816;01/01/1969;;Montagne d'Aisemont;FR;;;25112;Wavre;FR;;;O
7704817;01/01/1969;;Montagne du Godru;FR;;;25112;Wavre;FR;;;O
7704818;01/01/1969;;Parc des Saules;FR;;;25112;Wavre;FR;;;O
7704819;01/01/1969;;Parc Saint-Job;FR;;;25112;Wavre;FR;;;O
7704820;01/01/1969;;Parking de la Fabrique;FR;;;25112;Wavre;FR;;;O
7704821;01/01/1969;;Parking de la Petite Belle Voie;FR;;;25112;Wavre;FR;;;O
7704822;01/01/1969;;Parking de la Sucrerie;FR;;;25112;Wavre;FR;;;O
7704823;01/01/1969;;Parking de l'Usine;FR;;;25112;Wavre;FR;;;O
7704824;01/01/1969;;Parking des Carabiniers;FR;;;25112;Wavre;FR;;;O
7704825;01/01/1969;;Parking des Carmes;FR;;;25112;Wavre;FR;;;O
7704826;01/01/1969;;Parking des Fontaines;FR;;;25112;Wavre;FR;;;O
7704827;01/01/1969;;Parking du Pont Saint-Jean;FR;;;25112;Wavre;FR;;;O
7704828;01/01/1969;;Parking du Presbytère;FR;;;25112;Wavre;FR;;;O
7704829;01/01/1969;;Parking du Stade;FR;;;25112;Wavre;FR;;;O
7704830;01/01/1969;;Place Albert 1er;FR;;;25112;Wavre;FR;;;O
7704831;01/01/1969;;Place Alphonse Bosch;FR;;;25112;Wavre;FR;;;O
7704832;01/01/1969;;Place Cardinal Mercier;FR;;;25112;Wavre;FR;;;O
7704833;01/01/1969;;Place de la Constellation;FR;;;25112;Wavre;FR;;;O
7704834;01/01/1969;;Place de la Cure;FR;;;25112;Wavre;FR;;;O
7704835;01/01/1969;;Place de la Loriette;FR;;;25112;Wavre;FR;;;O
7704836;01/01/1969;;Place de l'Hôtel de Ville;FR;;;25112;Wavre;FR;;;O
7704837;01/01/1969;;Place des Artisans;FR;;;25112;Wavre;FR;;;O
7704838;01/01/1969;;Place des Carmes;FR;;;25112;Wavre;FR;;;O
7704839;01/01/1969;;Place des Tuileries;FR;;;25112;Wavre;FR;;;O
7704840;01/01/1969;;Place du Brabant wallon;FR;;;25112;Wavre;FR;;;O
7704841;01/01/1969;;Place du Progrès;FR;;;25112;Wavre;FR;;;O
7704842;01/01/1969;;Place Henri Berger;FR;;;25112;Wavre;FR;;;O
7704843;01/01/1969;;Place Polydore Beaufaux;FR;;;25112;Wavre;FR;;;O
7704844;01/01/1969;;Place Verte;FR;;;25112;Wavre;FR;;;O
7704845;01/01/1969;;Plaine du Bouclier;FR;;;25112;Wavre;FR;;;O
7704846;01/01/1969;;Pont des Amours;FR;;;25112;Wavre;FR;;;O
7704847;01/01/1969;;Pont des Fabriques;FR;;;25112;Wavre;FR;;;O
7704848;01/01/1969;;Pont du Christ;FR;;;25112;Wavre;FR;;;O
7704849;01/01/1969;;Pont du Rivage;FR;;;25112;Wavre;FR;;;O
7704850;01/01/1969;;Pont Neuf;FR;;;25112;Wavre;FR;;;O
7704851;01/01/1969;;Pré des Querelles;FR;;;25112;Wavre;FR;;;O
7704852;01/01/1969;;Quai aux Huîtres;FR;;;25112;Wavre;FR;;;O
7704853;01/01/1969;;Quai des Tanneries;FR;;;25112;Wavre;FR;;;O
7704854;01/01/1969;;Quai du Trompette;FR;;;25112;Wavre;FR;;;O
7704855;01/01/1969;;Résidence Aigue-Marine;FR;;;25112;Wavre;FR;;;O
7704856;01/01/1969;;Résidence Altaïr;FR;;;25112;Wavre;FR;;;O
7704857;01/01/1969;;Résidence Améthyste;FR;;;25112;Wavre;FR;;;O
7704858;01/01/1969;;Résidence Andromède;FR;;;25112;Wavre;FR;;;O
7704859;01/01/1969;;Résidence Bételgeuse;FR;;;25112;Wavre;FR;;;O
7704860;01/01/1969;;Résidence Cassiopée;FR;;;25112;Wavre;FR;;;O
7704861;01/01/1969;;Résidence de la Lesse;FR;;;25112;Wavre;FR;;;O
7704862;01/01/1969;;Résidence de la Lyre;FR;;;25112;Wavre;FR;;;O
7704863;01/01/1969;;Résidence de la Sambre;FR;;;25112;Wavre;FR;;;O
7704864;01/01/1969;;Résidence de la Semois;FR;;;25112;Wavre;FR;;;O
7704865;01/01/1969;;Résidence de la Vesdre;FR;;;25112;Wavre;FR;;;O
7704866;01/01/1969;;Résidence de l'Aisne;FR;;;25112;Wavre;FR;;;O
7704867;01/01/1969;;Résidence de l'Amblève;FR;;;25112;Wavre;FR;;;O
7704868;01/01/1969;;Résidence de l'Ourthe;FR;;;25112;Wavre;FR;;;O
7704869;01/01/1969;;Résidence Diamant;FR;;;25112;Wavre;FR;;;O
7704870;01/01/1969;;Résidence du Cygne;FR;;;25112;Wavre;FR;;;O
7704871;01/01/1969;;Résidence du Sagittaire;FR;;;25112;Wavre;FR;;;O
7704872;01/01/1969;;Résidence Emeraude;FR;;;25112;Wavre;FR;;;O
7704873;01/01/1969;;Résidence Jupiter;FR;;;25112;Wavre;FR;;;O
7704874;01/01/1969;;Résidence Neptune;FR;;;25112;Wavre;FR;;;O
7704875;01/01/1969;;Résidence Onyx;FR;;;25112;Wavre;FR;;;O
7704876;01/01/1969;;Résidence Opale;FR;;;25112;Wavre;FR;;;O
7704877;01/01/1969;;Résidence Orion;FR;;;25112;Wavre;FR;;;O
7704878;01/01/1969;;Résidence Pluton;FR;;;25112;Wavre;FR;;;O
7704879;01/01/1969;;Résidence Rubis;FR;;;25112;Wavre;FR;;;O
7704880;01/01/1969;;Résidence Saphir;FR;;;25112;Wavre;FR;;;O
7704881;01/01/1969;;Résidence Saturne;FR;;;25112;Wavre;FR;;;O
7704882;01/01/1969;;Résidence Topaze;FR;;;25112;Wavre;FR;;;O
7704883;01/01/1969;;Résidence Turquoise;FR;;;25112;Wavre;FR;;;O
7704884;01/01/1969;;Rive Gauche de la Dyle;FR;;;25112;Wavre;FR;;;O
7704885;01/01/1969;;Rond-Point de la Liberté;FR;;;25112;Wavre;FR;;;O
7704886;01/01/1969;;Route de Rixensart;FR;;;25112;Wavre;FR;;;O
7704887;01/01/1969;;Rue Achille Bauduin;FR;;;25112;Wavre;FR;;;O
7704888;01/01/1969;;Rue Acreman;FR;;;25112;Wavre;FR;;;O
7704889;01/01/1969;;Rue Adelin Colon;FR;;;25112;Wavre;FR;;;O
7704890;01/01/1969;;Rue Antoine André;FR;;;25112;Wavre;FR;;;O
7704891;01/01/1969;;Rue Arthur Hardy;FR;;;25112;Wavre;FR;;;O
7704892;01/01/1969;;Rue aux Loups;FR;;;25112;Wavre;FR;;;O
7704893;01/01/1969;;Rue Barbier;FR;;;25112;Wavre;FR;;;O
7704894;01/01/1969;;Rue Barrière Moye;FR;;;25112;Wavre;FR;;;O
7704895;01/01/1969;;Rue Benoit Bohy;FR;;;25112;Wavre;FR;;;O
7704896;01/01/1969;;Rue Biernaux;FR;;;25112;Wavre;FR;;;O
7704897;01/01/1969;;Rue Caule;FR;;;25112;Wavre;FR;;;O
7704898;01/01/1969;;Rue Cense de Flandre;FR;;;25112;Wavre;FR;;;O
7704899;01/01/1969;;Rue Cerisier d'Haine;FR;;;25112;Wavre;FR;;;O
7704900;01/01/1983;;Rue Champêtre;FR;;;25112;Wavre;FR;;;O
7704901;01/01/1969;;Rue Chapelle Sainte-Elisabeth;FR;;;25112;Wavre;FR;;;O
7704902;01/01/1969;;Rue Charles Jaumotte;FR;;;25112;Wavre;FR;;;O
7704903;01/01/1969;;Rue Charles Sambon;FR;;;25112;Wavre;FR;;;O
7704904;01/01/1969;;Rue Constant Deraedt;FR;;;25112;Wavre;FR;;;O
7704905;01/01/1969;;Rue Constant Legrève;FR;;;25112;Wavre;FR;;;O
7704906;01/01/1969;;Rue Cour Boisacq;FR;;;25112;Wavre;FR;;;O
7704907;01/01/1969;;Rue d'Angoussart;FR;;;25112;Wavre;FR;;;O
7704908;01/01/1969;;Rue de Bruxelles;FR;;;25112;Wavre;FR;;;O
7704909;01/01/1969;;Rue de Champles;FR;;;25112;Wavre;FR;;;O
7704910;01/01/1969;;Rue de Flandre;FR;;;25112;Wavre;FR;;;O
7704911;01/01/1983;;Rue de Genval;FR;;;25112;Wavre;FR;;;O
7704912;01/01/1969;;Rue de Grandsart;FR;;;25112;Wavre;FR;;;O
7704913;01/01/1969;;Rue de Grimohaye;FR;;;25112;Wavre;FR;;;O
7704914;01/01/1969;;Rue de la Carrière;FR;;;25112;Wavre;FR;;;O
7704915;01/01/1969;;Rue de la Closière;FR;;;25112;Wavre;FR;;;O
7704916;01/01/1969;;Rue de la Corderie;FR;;;25112;Wavre;FR;;;O
7704917;01/01/1969;;Rue de la Couronne;FR;;;25112;Wavre;FR;;;O
7704918;01/01/1969;;Rue de la Cure;FR;;;25112;Wavre;FR;;;O
7704919;01/01/1969;;Rue de la Dyle;FR;;;25112;Wavre;FR;;;O
7704920;01/01/1969;;Rue de la Fabrique;FR;;;25112;Wavre;FR;;;O
7704921;01/01/1969;;Rue de la Haie;FR;;;25112;Wavre;FR;;;O
7704922;01/01/1969;;Rue de la Limite;FR;;;25112;Wavre;FR;;;O
7704923;01/01/1969;;Rue de la Monnaie;FR;;;25112;Wavre;FR;;;O
7704924;01/01/1969;;Rue de la Roche;FR;;;25112;Wavre;FR;;;O
7704925;01/01/1969;;Rue de la Scavée;FR;;;25112;Wavre;FR;;;O
7704926;01/01/1969;;Rue de la Source;FR;;;25112;Wavre;FR;;;O
7704927;01/01/1969;;Rue de la Station;FR;;;25112;Wavre;FR;;;O
7704928;01/01/1969;;Rue de la Terrienne;FR;;;25112;Wavre;FR;;;O
7704929;01/01/1969;;Rue de la Wastinne;FR;;;25112;Wavre;FR;;;O
7704930;01/01/1969;;Rue de l'Amitié;FR;;;25112;Wavre;FR;;;O
7704931;01/01/1969;;Rue de l'Eglise;FR;;;25112;Wavre;FR;;;O
7704932;01/01/1969;;Rue de l'Ermitage;FR;;;25112;Wavre;FR;;;O
7704933;01/01/1969;;Rue de l'Escaille;FR;;;25112;Wavre;FR;;;O
7704934;01/01/1969;;Rue de l'Eté;FR;;;25112;Wavre;FR;;;O
7704935;01/01/1983;;Rue de l'Etoile;FR;;;25112;Wavre;FR;;;O
7704936;01/01/1969;;Rue de l'Hiver;FR;;;25112;Wavre;FR;;;O
7704937;01/01/1969;;Rue de l'Hôtel;FR;;;25112;Wavre;FR;;;O
7704938;01/01/1969;;Rue de l'Industrie;FR;;;25112;Wavre;FR;;;O
7704939;01/01/1969;;Rue de l'Usine;FR;;;25112;Wavre;FR;;;O
7704940;01/01/1983;;Rue de Moriensart;FR;;;25112;Wavre;FR;;;O
7704941;01/01/1969;;Rue de Namur;FR;;;25112;Wavre;FR;;;O
7704942;01/01/1969;;Rue de Nivelles;FR;;;25112;Wavre;FR;;;O
7704943;01/01/1983;;Rue de Rofessart;FR;;;25112;Wavre;FR;;;O
7704944;01/01/1969;;Rue de Rosières;FR;;;25112;Wavre;FR;;;O
7704945;01/01/1969;;Rue de Wavre;FR;;;25112;Wavre;FR;;;O
7704946;01/01/1969;;Rue Demaret;FR;;;25112;Wavre;FR;;;O
7704947;01/01/1969;;Rue des Bleuets;FR;;;25112;Wavre;FR;;;O
7704948;01/01/1969;;Rue des Brasseries;FR;;;25112;Wavre;FR;;;O
7704949;01/01/1983;;Rue des Carabiniers;FR;;;25112;Wavre;FR;;;O
7704950;01/01/1969;;Rue des Carmes;FR;;;25112;Wavre;FR;;;O
7704951;01/01/1969;;Rue des Combattants;FR;;;25112;Wavre;FR;;;O
7704952;01/01/1969;;Rue des Commones;FR;;;25112;Wavre;FR;;;O
7704953;01/01/1969;;Rue des Coquelicots;FR;;;25112;Wavre;FR;;;O
7704954;01/01/1969;;Rue des Croix du Feu;FR;;;25112;Wavre;FR;;;O
7704955;01/01/1969;;Rue des Drapiers;FR;;;25112;Wavre;FR;;;O
7704956;01/01/1969;;Rue des Ecoles;FR;;;25112;Wavre;FR;;;O
7704957;01/01/1983;;Rue des Etourneaux;FR;;;25112;Wavre;FR;;;O
7704958;01/01/1969;;Rue des Fontaines;FR;;;25112;Wavre;FR;;;O
7704959;01/01/1969;;Rue des Genêts;FR;;;25112;Wavre;FR;;;O
7704960;01/01/1969;;Rue des Jardins;FR;;;25112;Wavre;FR;;;O
7704961;01/01/1969;;Rue des Liniers;FR;;;25112;Wavre;FR;;;O
7704962;01/01/1969;;Rue des Mélèzes;FR;;;25112;Wavre;FR;;;O
7704963;01/01/1969;;Rue des Merciers;FR;;;25112;Wavre;FR;;;O
7704964;01/01/1969;;Rue des Prés;FR;;;25112;Wavre;FR;;;O
7704965;01/01/1983;;Rue des Quatre Chemins;FR;;;25112;Wavre;FR;;;O
7704966;01/01/1969;;Rue des Ramiers;FR;;;25112;Wavre;FR;;;O
7704967;01/01/1969;;Rue des Saisons;FR;;;25112;Wavre;FR;;;O
7704968;01/01/1969;;Rue des Saussalles;FR;;;25112;Wavre;FR;;;O
7704969;01/01/1969;;Rue des Templiers;FR;;;25112;Wavre;FR;;;O
7704970;01/01/1969;;Rue des Toiliers;FR;;;25112;Wavre;FR;;;O
7704971;01/01/1969;;Rue des Vanniers;FR;;;25112;Wavre;FR;;;O
7704972;01/01/1969;;Rue des Volontaires;FR;;;25112;Wavre;FR;;;O
7704973;01/01/1969;;Rue Dolimont;FR;;;25112;Wavre;FR;;;O
7704974;01/01/1969;;Rue du Béguinage;FR;;;25112;Wavre;FR;;;O
